# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 5 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-112057
# Timestamp: Thu, 15-Aug-2024 02:32:47
Gene ID	Gene Name	'Crohn disease' vs 'normal' .foldChange	'Crohn disease' vs 'normal'.pValue	'oligoarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'oligoarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'polyarticular juvenile idiopathic arthritis' vs 'normal' .foldChange	'polyarticular juvenile idiopathic arthritis' vs 'normal'.pValue	'systemic-onset juvenile idiopathic arthritis' vs 'normal' .foldChange	'systemic-onset juvenile idiopathic arthritis' vs 'normal'.pValue	'ulcerative colitis (disease)' vs 'normal' .foldChange	'ulcerative colitis (disease)' vs 'normal'.pValue
ENSG00000009307	CSDE1	0.2	0.01848628168826			0.1	0.279826533627924	0.1	0.145688881737714	0.2	0.00330158824309426
ENSG00000009335	UBE3C	0.1	0.53219088723275							0.1	0.398762636772723
ENSG00000009413	REV3L	0.1	0.783697822852916	0.1	0.547552762197257	0.1	0.723971814663296	0.1	0.68867365212123		
ENSG00000009694	TENM1	0.3	0.4221978736149	0.3	0.185626623164687	0.3	0.321337342878005	0.4	0.194497081062	0.2	0.501456863472777
ENSG00000009724	MASP2	-0.4	0.15585375870263	0.1	0.73390652067135	0.2	0.27226443237527			-0.6	0.0219474764865747
ENSG00000009780	FAM76A	-0.1	0.146373188891426	-0.1	0.725182891996821			-0.1	0.666179850186617	-0.1	0.235594379945816
ENSG00000009790	TRAF3IP3	-0.2	0.00435850274962606			-0.1	0.667575643538937	-0.2	0.184695091826601	-0.3	0.0116265180284669
ENSG00000009830	POMT2	-0.3	0.0276084647316406	-0.1	0.522501291775604	-0.1	0.482061797730261	-0.2	0.304018441229607	-0.1	0.589280504955135
ENSG00000009844	VTA1	0.2	0.0157453183223543	0.1	0.511186108108577	0.1	0.212616863975271	0.3	0.0468960121726029	0.4	0.00102534751973526
ENSG00000009954	BAZ1B	-0.1	0.14658507054624			-0.1	0.45215310499603	-0.1	0.609132270882905	-0.2	0.0499867534587465
ENSG00000010017	RANBP9	0.2	0.0237816336892752	0.1	0.582588810433165	0.2	0.102588322075159	0.3	0.0338719832989662	0.4	0.00838915040593855
ENSG00000010030	ETV7	1.2	0.00240207174441804	0.4	0.271531616057406	0.5	0.102588322075159	1.2	0.0128874802321626	0.7	0.221324900301765
ENSG00000010072	SPRTN	0.1	0.213236889079193	0.1	0.625721920246019	0.1	0.126396310748746	0.3	0.0249135847748236	0.1	0.167715413256045
ENSG00000010165	EEF1AKNMT	-0.2	0.0901663182939772	-0.1	0.403597876604543	-0.2	0.0306646266933683	-0.2	0.253506678015004	-0.2	0.0211765796174183
ENSG00000010219	DYRK4	-0.2	0.0757933718598462	-0.1	0.332213792420395	-0.2	0.117709793510063	-0.1	0.611934797429272	-0.2	0.155437318815525
ENSG00000010244	ZNF207	0.1	0.528518187862234	0.1	0.243628911501098	0.2	0.0700224483373507	0.2	0.116688202468933	0.2	0.111315128265522
ENSG00000010256	UQCRC1	0.1	0.667504404533107	-0.2	0.0942708686004577	-0.2	0.100798087811754			0.2	0.245675301911939
ENSG00000010270	STARD3NL	0.2	0.127002599706514			0.1	0.64409964690026	0.2	0.143013550569902	0.3	0.0688730817433776
ENSG00000010278	CD9	0.5	0.108118997496122	0.1	0.777161661023286			0.1	0.892995879932771	0.2	0.519684560175445
ENSG00000010292	NCAPD2	-0.2	0.101396319487192	-0.1	0.73086603156515	-0.1	0.259309332980968	-0.1	0.637014596428271	-0.1	0.299071710191275
ENSG00000010295	IFFO1	-0.2	0.283618770168134					-0.3	0.171631834519149	-0.2	0.21097884697017
ENSG00000010310	GIPR	-0.5	0.0740048126764353	-0.3	0.287503008171962	-0.4	0.0782115518625747	-0.6	0.0809648167619651	-0.7	0.0222244465497588
ENSG00000010318	PHF7	-0.1	0.564115596520991					-0.1	0.778119902060411	-0.4	0.0527886302505988
ENSG00000010319	SEMA3G			-0.1	0.897012810153097			0.4	0.297146567014916	0.2	0.603800562669626
ENSG00000010322	NISCH	-0.3	0.00653630833525349			-0.2	0.309407538710605	-0.3	0.0875805880061059	-0.4	0.00231496189739376
ENSG00000010327	STAB1					0.1	0.862238264200723	0.1	0.842251646978182	0.6	0.0785175688236824
ENSG00000010361	FUZ	-0.2	0.258320464547321	-0.3	0.145058981712149	-0.2	0.403251223737491	-0.1	0.711993910769477	-0.3	0.124145514137162
ENSG00000010379	SLC6A13	-0.4	0.362844740468038	-0.2	0.66193519484927					-0.8	0.0973187424167249
ENSG00000010404	IDS	0.4	0.058024402917843			0.3	0.100689387919949	0.3	0.0818419295392992	0.4	0.00193303386714334
ENSG00000010539	ZNF200	0.3	0.0601336179035023	0.2	0.432185323928742	0.3	0.0545829993557924	0.4	0.0404039947179072	0.3	0.139244326336373
ENSG00000010610	CD4	-0.1	0.583447996236092	-0.1	0.600116071465507	-0.1	0.640662818001525	-0.3	0.175740734276991	-0.3	0.183188494440281
ENSG00000010626	LRRC23	-0.3	0.148699871084869	-0.3	0.0941963092458731	-0.2	0.204326316181548	-0.3	0.230093771626446	-0.3	0.131715274774125
ENSG00000010671	BTK	0.1	0.173373040742203			0.1	0.517607707049695	0.1	0.373138463111967	0.3	0.0461859289164057
ENSG00000010704	HFE	0.2	0.312044132316014			0.1	0.405725159504287			0.3	0.236984476996206
ENSG00000010803	SCMH1	-0.3	0.0181136380149963	-0.1	0.708200120696646	-0.2	0.0979939818216122	-0.3	0.0305417777038226	-0.3	0.00775473982958914
ENSG00000010810	FYN	-0.3	0.0241666806671542	-0.2	0.0532533167409282	-0.2	0.0323299844342951	-0.3	0.0572173348864666	-0.5	4.29950189450314E-5
ENSG00000010818	HIVEP2	-0.1	0.755090513163295	0.2	0.190622154174718			0.4	0.033905985166883	-0.1	0.649788511878956
ENSG00000010932	FMO1									-0.6	0.301747776299835
ENSG00000011007	ELOA	-0.1	0.56278058976773	-0.1	0.655531684581534	-0.1	0.279400904977672	-0.1	0.587858311918582		
ENSG00000011009	LYPLA2	0.1	0.699596653044911	-0.2	0.261516421621672	-0.1	0.387797732365512				
ENSG00000011021	CLCN6	-0.1	0.298500251515941			-0.1	0.568728477155161	-0.1	0.259215497589196	-0.1	0.546383319051391
ENSG00000011028	MRC2					-0.3	0.285438692701543			0.1	0.827732966737525
ENSG00000011105	TSPAN9	0.7	0.00616513577812624	0.2	0.655274140219055	0.5	0.097576977959038	0.6	0.107808394125376	0.9	0.00292053805202808
ENSG00000011114	BTBD7	0.2	0.0549197005741769	0.2	0.00535237000941242	0.1	0.120446498363318	0.2	0.0250242313975351	0.3	0.0128080632380517
ENSG00000011132	APBA3	-0.2	0.22654465605979			-0.2	0.298436997139686	-0.1	0.647295959497211	-0.4	0.00947523786823404
ENSG00000011143	MKS1	-0.4	9.69628995277496E-4	-0.1	0.359370747927871	-0.2	0.132893191493679	-0.3	0.0915398828397132	-0.5	0.0111378090985497
ENSG00000011198	ABHD5	0.7	0.0121650707806643	0.2	0.599876673043177	0.5	0.0468581613078564	0.8	0.0161123458235475	0.9	7.94331212001863E-4
ENSG00000011201	ANOS1	1.3	7.90313822949894E-4					1.4	0.00447772676038323	2.1	4.53791862146205E-6
ENSG00000011243	AKAP8L	-0.1	0.283324083325961	-0.1	0.583336808663428			-0.1	0.74608358454559	-0.1	0.287107719845409
ENSG00000011258	MBTD1	0.2	0.101419974397303	0.2	0.0245237260588046	0.2	0.0135123883580729	0.2	0.0574928722984657	0.2	0.00337018127829558
ENSG00000011260	UTP18	0.1	0.520750169593886	0.1	0.699318387937022	-0.1	0.667821445686567			0.1	0.49667010857854
ENSG00000011275	RNF216	-0.1	0.118574438825816			-0.1	0.625690494153043	-0.1	0.148463233099738	-0.3	6.62292456788173E-4
ENSG00000011295	TTC19	-0.1	0.344843510619539			-0.1	0.616915625829663	-0.2	0.269983780782369	-0.2	0.0800004748206712
ENSG00000011304	PTBP1	-0.1	0.548381655283207			-0.1	0.252539803187052	-0.1	0.353339448889637	-0.2	0.0499506579625613
ENSG00000011376	LARS2	-0.2	0.126879921279992	-0.1	0.739738935504186	-0.2	0.163869524221864	-0.1	0.51385774886117	-0.2	0.101646897203822
ENSG00000011405	PIK3C2A	0.1	0.72034147557271	0.2	0.176533111326494	0.2	0.342829003760486	0.2	0.324404399187227	0.1	0.671545293043204
ENSG00000011422	PLAUR	0.6	0.00790340915811928	0.1	0.807524076066633	0.4	0.0675895023245262	0.8	0.0204793764126671	0.6	0.0129571579124112
ENSG00000011426	ANLN	0.6	0.0620227042838682	0.2	0.616570870833176	0.2	0.566072593862921	1.1	0.0119063426460525	0.8	0.0263457206122472
ENSG00000011451	WIZ	-0.2	0.0930058403684934	-0.1	0.702911837955309	-0.3	0.106995711418875	-0.3	0.0983681679424521	-0.3	0.00560177567694554
ENSG00000011465	DCN									-1.6	0.00206515743680472
ENSG00000011478	QPCTL	-0.2	0.372011630721398			-0.3	0.0373347677418276	-0.2	0.183985867200524	-0.3	0.0493751861306372
ENSG00000011485	PPP5C	-0.4	0.0118477572577893	-0.2	0.0891252310448905	-0.3	0.0187209671332913	-0.4	0.0318990832822082	-0.5	6.64047758086741E-4
ENSG00000011523	CEP68	-0.2	0.257906752821515	0.1	0.740666816223652			-0.1	0.811499561091079	-0.2	0.376029625259564
ENSG00000011566	MAP4K3			0.1	0.456870490908157	0.1	0.64675967662828			0.1	0.381029206522086
ENSG00000011590	ZBTB32	-0.2	0.533101893864325	0.1	0.760934510756131	-0.3	0.361487812975058			0.1	0.749218486790946
ENSG00000011600	TYROBP	0.4	0.0968497030405989	-0.2	0.511186108108577			0.2	0.461098838145535	0.5	0.0338636216624464
ENSG00000011638	TMEM159			-0.1	0.465284148874192	-0.1	0.263429751415011	-0.1	0.42655773629508	0.1	0.640034865171363
ENSG00000012048	BRCA1	0.4	0.0396666954825458	0.2	0.465284148874192	0.4	0.0322493129186416	0.6	0.00774013258703058	0.5	0.00207595339168042
ENSG00000012061	ERCC1	-0.1	0.46753561020231	-0.2	0.0908915655040486	-0.2	0.0538291609642457	-0.2	0.126618559704543	-0.2	0.0336959904915467
ENSG00000012124	CD22	-0.2	0.529119322374162	0.1	0.668769010250644			0.1	0.78235140411651	-0.3	0.298121501445536
ENSG00000012171	SEMA3B	0.4	0.318516012751301	0.2	0.649141303461601	0.2	0.52353802483362	0.6	0.132900871320046	0.5	0.260915071271136
ENSG00000012174	MBTPS2			0.2	0.248739152639818			0.1	0.60883187893802	0.1	0.342377715278318
ENSG00000012211	PRICKLE3	0.1	0.656300533624754	0.1	0.565713205046698	-0.1	0.692546112245209			0.1	0.267865538845259
ENSG00000012223	LTF	0.7	0.0601518857656368	-0.1	0.844944954531852	0.1	0.813100298948002	0.9	0.064452324749018	0.9	0.0848967698019107
ENSG00000012232	EXTL3	0.4	0.094862241911116			0.2	0.463903507493597	0.4	0.110943987184717	0.5	0.0116607537649729
ENSG00000012660	ELOVL5	0.6	0.00283336274581145	0.3	0.109659646916942	0.4	0.00915733562863356	0.6	0.0121613004815008	0.6	3.39613019977384E-4
ENSG00000012779	ALOX5	0.7	0.00474118669476991	0.2	0.544885156365065	0.4	0.0967821672417093	0.8	0.0122697749207395	1.1	9.54366251375475E-5
ENSG00000012817	KDM5D	-0.1	0.891947558062758			-0.1	0.458286526454441	-0.1	0.857825957157835	-0.1	0.861503043109445
ENSG00000012822	CALCOCO1			-0.1	0.576149943260182	0.1	0.635431423617863	0.1	0.695196878968395		
ENSG00000012963	UBR7									-0.1	0.549813843014188
ENSG00000012983	MAP4K5	0.1	0.652751510522372	0.1	0.532365711825501	0.1	0.745627521715105	0.1	0.43853686736223		
ENSG00000013016	EHD3	0.2	0.226812803440236	0.1	0.780034837378881	0.2	0.319937424061015	0.2	0.400211340154087	0.3	0.130494513878961
ENSG00000013275	PSMC4	-0.1	0.203579227747189	-0.2	0.0327912214274414	-0.2	0.0272835756247727	-0.1	0.307840653492812	-0.2	0.0227336947074353
ENSG00000013288	MAN2B2			-0.1	0.710543225816748			-0.1	0.739841961367308	-0.1	0.566516416744504
ENSG00000013306	SLC25A39	0.4	0.265729476205565					0.4	0.326835094991235	0.6	0.109646036738091
ENSG00000013364	MVP	0.3	0.0522793098445948			0.1	0.811747201361963	0.3	0.195061780544508	0.4	0.0274556188908478
ENSG00000013374	NUB1	0.2	0.118582636802805	0.1	0.846219173355751	0.1	0.435580076201678	0.3	0.18868428466428		
ENSG00000013375	PGM3	-0.1	0.65566948784871	0.2	0.116937414259929	0.1	0.393143561005262				
ENSG00000013392	RWDD2A			0.2	0.284853344843846	0.1	0.567520047742215				
ENSG00000013441	CLK1			0.2	0.345807519220411	0.3	0.0484400987966905	0.3	0.168020269726715		
ENSG00000013503	POLR3B	-0.1	0.414599968456054								
ENSG00000013523	ANGEL1	-0.3	0.00714441036365375	-0.1	0.81239827711862	-0.2	0.205422529950383	-0.3	0.0909811556980233	-0.4	0.0198323282675037
ENSG00000013561	RNF14	0.1	0.575077067135202					0.1	0.518790191104487	0.1	0.16497555511495
ENSG00000013563	DNASE1L1			-0.2	0.12769644305364	-0.1	0.590828925777019			0.3	0.0876498566156407
ENSG00000013573	DDX11	-0.1	0.738437794790858	0.1	0.818639000841627	-0.2	0.666084889183019	-0.1	0.821474733200787		
ENSG00000013583	HEBP1	0.4	0.00981795284764387			0.1	0.680420791150302	0.2	0.442180459079603	0.5	0.00564182582145444
ENSG00000013619	MAMLD1	-0.1	0.841087367466786	-0.2	0.522501291775604			-0.1	0.734517449981962	-0.3	0.496706037176537
ENSG00000013725	CD6	-0.3	0.16443241533803			-0.1	0.529949268062505	-0.3	0.169056712803361	-0.6	0.0301618178396433
ENSG00000013810	TACC3	0.3	0.149192788451553			0.1	0.635018235948087	0.2	0.321594930084407	0.3	0.0356228300785477
ENSG00000014123	UFL1			0.2	0.245884677492044	0.1	0.541232819953475	0.1	0.545664727542143		
ENSG00000014138	POLA2	-0.2	0.327439507417153	-0.1	0.671779463909571	-0.2	0.377645210417675			-0.2	0.367346770815511
ENSG00000014164	ZC3H3	0.2	0.470064308645889			-0.1	0.645902109692925	0.3	0.391716040429994	0.2	0.303071779582179
ENSG00000014216	CAPN1	0.3	0.03368879982021					0.2	0.388211050462713	0.4	1.27790998224664E-4
ENSG00000014257	ACP3	0.1	0.555633255567873			0.1	0.54916752245832	0.5	0.043546808742329	0.4	0.107126284106732
ENSG00000014641	MDH1			-0.1	0.68023851393079	-0.1	0.320989022560691	-0.1	0.779327849759468		
ENSG00000014824	SLC30A9	0.1	0.24699531850987	0.1	0.490708104793772	0.1	0.339653768957944	0.1	0.419781323140911	0.3	0.0137445089735541
ENSG00000014914	MTMR11	0.1	0.590832006737934			0.1	0.510391104797699	-0.1	0.819215398877647	0.2	0.540246492341041
ENSG00000014919	COX15	0.1	0.121094221023741	-0.1	0.654146418409794			0.2	0.194525144182458	0.3	0.0380745193924169
ENSG00000015133	CCDC88C	-0.4	0.00216980094090381	-0.2	0.322051549737828	-0.3	0.0100638794505901	-0.4	0.0249135847748236	-0.6	5.29129269480606E-5
ENSG00000015153	YAF2	0.4	0.0137402246754824	0.3	0.0610534009517051	0.4	0.0214364601300139	0.4	0.00433163874145274	0.4	0.00643370879250187
ENSG00000015171	ZMYND11	-0.1	0.404030244818357			-0.1	0.600101651034578	-0.1	0.631889829170014	-0.2	0.0951264819986076
ENSG00000015285	WAS	0.4	0.0528986200872377	-0.1	0.797098139564806	0.1	0.530027342605476	0.4	0.118123169417345	0.4	0.0341109302876632
ENSG00000015475	BID	0.3	0.108176267016648			0.1	0.541025016255002	0.4	0.142720332402167	0.2	0.339293975036554
ENSG00000015479	MATR3	-0.1	0.684027825476632	0.4	0.128208347696271	0.3	0.148972303754837	0.1	0.670555929903026		
ENSG00000015532	XYLT2	-0.2	0.0682517290808379	-0.1	0.406150547418669	-0.2	0.14873606587952	-0.3	0.0554781433420305	-0.4	6.56305998477571E-4
ENSG00000015676	NUDCD3	-0.2	0.0792248298616412			-0.1	0.205987315231714	-0.2	0.181419825461227	-0.2	0.0423064034051405
ENSG00000016391	CHDH	-0.3	0.304104644120475	-0.4	0.242381625449979	-0.2	0.610266236420896	-0.4	0.33889358366164	0.1	0.84397065126014
ENSG00000016864	GLT8D1	-0.1	0.223494908502612	-0.1	0.18719479455377	-0.1	0.253309520636699	-0.1	0.397864249029945	-0.1	0.186165689515983
ENSG00000017260	ATP2C1	0.1	0.572428410918733	0.1	0.413965829342037	0.1	0.418620049669367	0.1	0.20530769924671	0.1	0.117976283166232
ENSG00000017483	SLC38A5	0.5	0.0493283105285569	0.1	0.847539658699458	0.3	0.300498882310453	0.6	0.0952504621180361	0.8	0.00971042087925397
ENSG00000017797	RALBP1	0.3	0.0981665184644054			0.2	0.312371634622132	0.4	0.142397823622196	0.4	0.0272856892211665
ENSG00000018189	RUFY3	-0.2	0.200687709713718			-0.1	0.514400068789154	-0.2	0.277504176775632	-0.3	0.116488875728144
ENSG00000018280	SLC11A1	0.5	0.0867002134817022	0.1	0.902455610123981	0.4	0.205037894232085	0.8	0.0225128433541756	0.9	0.00338376867884117
ENSG00000018408	WWTR1	-0.1	0.713489175706796	-0.3	0.307506739211859	-0.3	0.355555552546785	-0.3	0.496159181270736	-0.2	0.618419782499034
ENSG00000018510	AGPS	0.2	0.0839097807553215	0.2	0.188873937440281	0.1	0.233073627059186	0.3	0.108023550064902	0.4	0.00538815226810942
ENSG00000018699	TTC27	-0.1	0.493317403051839	0.1	0.62189245512635	-0.1	0.73710467388372	-0.1	0.800673986365885	-0.2	0.144312632227352
ENSG00000018869	ZNF582	-0.2	0.141886589953398			-0.1	0.725976347326527	-0.3	0.159451653306435	-0.3	0.179427511021714
ENSG00000019102	VSIG2	0.7	0.00770978417022328	0.2	0.62935840155719	0.6	0.0273597831197368	0.6	0.0918280155284627	0.9	6.48154630016188E-4
ENSG00000019144	PHLDB1	-0.7	0.0160306973637699	-0.4	0.181708771121105	-0.6	0.0318965620127719	-0.8	0.0278345119953691	-0.9	0.0175056489561997
ENSG00000019169	MARCO	0.8	0.0102102422822648	0.1	0.836806526030671	0.2	0.429433746956167	0.2	0.622340296044847	1.1	0.00657672552073844
ENSG00000019186	CYP24A1	-0.3	0.464551873306674					-0.2	0.702369787065559	-0.3	0.623399773034793
ENSG00000019485	PRDM11	-0.4	0.00265089151780486	-0.1	0.69093957208764	-0.3	0.0225152482378872	-0.4	0.0474487000747916	-0.7	3.59061091918982E-4
ENSG00000019582	CD74	-0.2	0.441392843759492	-0.3	0.12093749529079	-0.4	0.0126163874289479	-0.4	0.04752457339413	-0.5	0.018618857289638
ENSG00000019991	HGF	0.5	0.0192773805220649	0.1	0.758484121199425	0.2	0.316919505898261	0.4	0.121177901405704	1.2	5.07443989667109E-4
ENSG00000019995	ZRANB1	0.3	0.014898910002777	0.1	0.324523576308975	0.2	0.0874832757880846	0.4	0.0252198018279116	0.4	7.16503361556981E-4
ENSG00000020129	NCDN	-0.2	0.28197324839489			-0.2	0.368088638327309	-0.2	0.345282782622014	-0.3	0.0377976607486351
ENSG00000020181	ADGRA2	0.1	0.822529786513144	0.1	0.655223077012573	-0.1	0.786541516443729	-0.1	0.743681996315871	0.1	0.623917949439935
ENSG00000020256	ZFP64	-0.2	0.15585375870263	-0.1	0.745214979036197	-0.2	0.243340717978412	-0.2	0.148463233099738	-0.3	0.065023400550545
ENSG00000020426	MNAT1	-0.2	0.221794803260812	-0.1	0.790857969153381	-0.2	0.352596553971166	-0.2	0.296348905858661	-0.3	0.0672876684304131
ENSG00000020577	SAMD4A					0.1	0.750921370147677	-0.1	0.841032970038909	-0.1	0.881947408750399
ENSG00000020633	RUNX3	-0.6	0.00169877877662235	-0.5	0.00282574152089296	-0.6	1.11986920123813E-4	-0.7	9.02987751183712E-4	-1.0	2.96281827235764E-6
ENSG00000020922	MRE11	-0.1	0.515544260891711							-0.2	0.0844098334654908
ENSG00000021300	PLEKHB1	-0.4	0.0713516918344832			-0.1	0.733661231879978	-0.3	0.191582882496872	-0.4	0.215285156737872
ENSG00000021355	SERPINB1	0.6	0.00765125013200482	0.1	0.887221464481098	0.2	0.223328651812912	0.8	0.0115984288638389	1.2	8.8446200553663E-5
ENSG00000021488	SLC7A9	0.1	0.850900930879007							0.2	0.765045355241574
ENSG00000021574	SPAST	0.5	0.00418877457195293	0.4	0.0535675206446291	0.4	0.0214364601300139	0.6	0.00476578055150978	0.7	8.2703974086107E-6
ENSG00000021762	OSBPL5	-0.5	0.0120514094689264	-0.6	0.00352986082990656	-0.7	0.00292707820865731	-0.8	0.00110296698161899	-0.8	5.64411862407609E-6
ENSG00000021776	AQR			0.1	0.523698514235903	0.1	0.582107137852267	0.1	0.738135235818222		
ENSG00000022267	FHL1	0.4	0.0237816336892752	0.1	0.514326554357626	0.3	0.116662097991999	0.3	0.28315851891302	0.4	0.0224593521082078
ENSG00000022277	RTF2	0.4	0.0075536368894241			0.2	0.230054365106844	0.4	0.0731134200773166	0.6	5.02740917272589E-4
ENSG00000022556	NLRP2			0.2	0.69326628556174	0.1	0.813849220014724	-0.1	0.809801753399712		
ENSG00000022567	SLC45A4	0.3	0.345229878548249	0.1	0.707160176703059	0.2	0.423600667057927	0.3	0.31809396195551	0.3	0.173061655033596
ENSG00000022840	RNF10	0.8	0.00194826712686181	0.1	0.713594768757101	0.3	0.131515505564756	1.0	0.00520264062238786	1.3	1.80675233294493E-5
ENSG00000023041	ZDHHC6					0.1	0.208255289114518				
ENSG00000023171	GRAMD1B	0.1	0.485960381339541	0.1	0.827670973405556	0.1	0.688557940152797	0.2	0.513273025734296	-0.1	0.822696849610874
ENSG00000023191	RNH1	-0.1	0.445979487842856	-0.2	0.495877067877937	-0.3	0.101918254100709	-0.4	0.147415502891499	-0.3	0.111419788868269
ENSG00000023228	NDUFS1	0.1	0.272270546203647	0.1	0.351417547770507			0.1	0.26983835865248	0.2	0.0727009116598841
ENSG00000023287	RB1CC1	0.5	0.00958944856872154	0.3	0.0673618605748047	0.3	0.0267389309011413	0.5	0.0074802350260877	0.6	2.47190135034732E-5
ENSG00000023318	ERP44	0.3	0.00616513577812624			0.2	0.109437098287278	0.3	0.0512369435042184	0.4	0.00224203313515708
ENSG00000023330	ALAS1	0.4	0.0054856978546361			0.2	0.222103862777242	0.3	0.200979154597608	0.5	9.91434277001862E-5
ENSG00000023445	BIRC3	-0.1	0.811450606101514	0.2	0.343272723890794	0.1	0.594909007359606	0.2	0.43790391035614	-0.2	0.49172618945266
ENSG00000023516	AKAP11	-0.1	0.716364444753524	0.2	0.167663914232994	0.1	0.658524535348266	0.1	0.679454930612351	-0.1	0.595022483586671
ENSG00000023572	GLRX2	0.2	0.247978255179015			0.2	0.293074857129268	0.2	0.497127070976434	0.3	0.0600271317562005
ENSG00000023608	SNAPC1	0.1	0.414991754537466	0.3	0.0705860795123459	0.2	0.327968009795059	0.2	0.253684354008924	0.1	0.602470509556207
ENSG00000023697	DERA	0.3	0.00691946325289948	0.1	0.444610709508702	0.1	0.3695168102504	0.2	0.152458957615113	0.4	3.94759342874805E-5
ENSG00000023734	STRAP	0.1	0.380030623385222					0.1	0.604319391728046	0.2	0.049235635779071
ENSG00000023839	ABCC2	0.2	0.298900362648872	0.2	0.343378402938076	0.3	0.132505673097001	0.5	0.0796592107951836	0.3	0.287463141288367
ENSG00000023892	DEF6	0.1	0.644017146763401								
ENSG00000023902	PLEKHO1	0.3	0.0663062426242726			0.1	0.459505228037405	0.1	0.73049544742149		
ENSG00000023909	GCLM	0.5	0.00603049942988485	0.1	0.827758442376929	0.1	0.472663454498579	0.3	0.0992243002283315	1.1	1.13636700571371E-4
ENSG00000024048	UBR2	0.5	0.00782702329600994	0.2	0.190344250511367	0.4	0.0213738217658515	0.6	0.0120268879330656	0.5	0.00482370693768476
ENSG00000024422	EHD2	0.3	0.346474804413321			0.2	0.675645780137145	0.1	0.830839424282433	0.8	0.0557696991620245
ENSG00000024526	DEPDC1	0.6	0.0795142248254828	0.3	0.339049014030511	0.4	0.315221855442636	1.2	0.00612251082221189	1.2	0.0136754464747137
ENSG00000024862	CCDC28A	0.3	0.0269259342056312			0.1	0.475642421432944	0.3	0.085368847311249	0.3	0.0383804606716161
ENSG00000025039	RRAGD	0.8	0.00143629990851153	0.2	0.526569506191344	0.5	0.0224259972365935	0.8	0.0103776626371077	1.2	2.96281827235764E-6
ENSG00000025156	HSF2	-0.1	0.478846459905483	0.1	0.400627914806775	0.1	0.741427997807184			-0.2	0.212267533603285
ENSG00000025293	PHF20	0.1	0.281243374564978	0.1	0.283043362235381	0.1	0.199785988903472	0.2	0.0996279413003646		
ENSG00000025423	HSD17B6	-0.2	0.482371268063235	-0.1	0.876142211650066	-0.1	0.77954272465745	-0.1	0.877078213920773	-0.3	0.508458297212617
ENSG00000025434	NR1H3			-0.2	0.49753134026205	-0.1	0.774314185279732	-0.2	0.46126191052386	-0.2	0.21665475582687
ENSG00000025708	TYMP	0.6	0.0327899536947786	0.2	0.706226205078295	0.2	0.494553768863778	0.5	0.177571352208296	0.5	0.0928448676123722
ENSG00000025770	NCAPH2	-0.3	0.0292171112290367	-0.1	0.639535520198418	-0.2	0.152737594149297	-0.3	0.103759195168908	-0.4	0.00298374989934098
ENSG00000025772	TOMM34	-0.2	0.197422754084138	-0.1	0.636738639195461	-0.1	0.212600770732501	-0.1	0.434215682858158	-0.3	0.0590344325329872
ENSG00000025796	SEC63			0.1	0.775504295563938			0.1	0.695826190561008	0.1	0.289859544285701
